Proposta, Eixo
"Segurança pública possui como alicerces principais: aliança comunitária, transparência,  cuidado  com  pessoas,  grupos  e  temáticas  sensíveis  (reeducandos, crianças,  mulheres,  idosos,  deficientes,  meio  ambiente,  dentre  outros),  apoio  aos profissionais, refletindo o modo social de fazer segurança. As palavras-chave"
Capacitaçao continuada com cursos e treinamentos;
"Reestruturar a Patrulha Escolar, articulando Guarda Civil Municipal e escolas;"
"Concurso publico, para o aumento efetivo da Guarda Civil Municipal;"
"Plano de Cargos, Carreira e Sala rios – PCCS da Guarda Municipal e Agentes de Transito;"
Continuidade do Projeto Guarda Mirim;
Elaboraçao do Pano Municipal de Segurança Publica;
Criar o Estacionamento Rotativo na a rea do centro comercial da cidade e a rea adjacente;
Promover a central de monitoramento remoto para maior rapidez e eficacia das açoes atraves de alta
"tecnologia: camaras, drones, radios comunicadores, mapas estrate gicos de posicionamento de patrulhas"
em todo o territorio;
"Ampliar o sistema municipal de vídeo monitoramento, integrando sistemas ja  existentes pu blicos e"
"privados, ampliando para as areas definidas em comum acordo com os conselhos de segurança municipal"
priorizando os pontos de maior insegurança nos bairros;
Instituir o Projeto Luzilandia Segura;
"Treinamento, aperfeiçoamento e padronizaçao das aço es da Guarda Civil de Luzilandia, a fim de auxiliar a"
Polícia Militar do Piauí  ao combate a  criminalidade na cidade de Luzila ndia;
"Implantaça o do Projeto Guarda Armada, apos uma minuciosa preparaçao e seleça o por meio de Teste"
"Psicologico em açao conjunta com a Policia Militar do Piauí , Polícia Federal e demais Forças de Segurança."
Criação do centro de monitoramento com implantação de câmeras nas principais ruas e avenidas da cidade;
Ampliar os serviços de segurança com rondas na zona urbana e rural do município;
Criar o plano municipal de segurança pública;
Realizar monitoramento e manutenção de Infraestruturas Públicas;
"Implementar programa de monitoramento contínuo das infraestruturas públicas,  utilizando  tecnologias  de  vigilância  e  inspeções  regulares  para  prevenir vandalismos e danos;"
Criar Plano de Segurança para Patrimônio Histórico e Cultural:
"Desenvolver plano de segurança específico para proteger o patrimônio histórico e cultural do município, incluindo treinamento da Guarda Municipal em técnicas de preservação  e resposta rápida a incidentes;"
Promover Integração do Trânsito à Secretaria de Segurança Pública:
"Transformar  a  Secretaria  Municipal  de  Segurança  Pública  em  “Secretaria Municipal  de  Segurança  Pública  e  Mobilidade”,  integrando  as  funções  de trânsito, visando melhorar a mobilidade urbana e reduzir acidentes;"
Potencializar campanhas educativas no Trânsito visando melhorar a mobilidade urbana e reduzir acidentes;
"Investir  na  compra  de  EPIs  modernos  para  toda  a  corporação  da  guarda municipal, garantindo a segurança  durante as operações;"
Ampliar Sistema de Vídeo e Monitoramento;
Implementar um programa de policiamento comunitário;
Estabelecer  um  Centro  Integrado  de  Comando  e  Controle  -  CICC  para coordenar as ações de segurança;
"Desenvolver  projetos  sociais  em  áreas  de  alta  vulnerabilidade,  oferecendo atividades  culturais,  esportivas  e  educativas  para  jovens,  visando  afastá-los  da criminalidade;"
"Apoiar as ações de fiscalização e combate a crimes ambientais, promovendo a proteção das áreas verdes e de preservação do município;"
"Implementar operações especificas contra o tráfico de drogas, com patrulhamento  intensivo  em  áreas  de  risco  em  parceria  com  forças  estaduais  e federais para desarticular redes criminosas;"
"Desenvolver  programa  abrangente  de  prevenção  à  criminalidade,  incluindo ações educativas para jovens;"
"Promover  cursos  de  capacitação    e  aperfeiçoamento  sobre  técnicas  de atendimento  aos  diferentes  locais  de  crime,  tendo  como  destaque  locais  públicos  e repartições públicas;"
Dar subsídio à Polícia Militar de acordo com a demanda;
"Revitalizar  convênio  com  o  Pronasci  (Programa  Nacional  de  Segurança  Pública), do  Ministério  da  Justiça  e  Segurança  Pública,  visando  implantar  projetos  que articulem políticas de segurança a ações sociais preventivas e direcionadas prioritariamente às causas da violência;"
"Criar projetos em parcerias com a Polícia Militar, Polícia Civil, Ministério Público, Conselho Tutelar, Assistência Social, Saúde, Educação, etc., visando o cumprimento  do  Estatuto  da  Criança  e  Adolescente  na  proibição  de  venda  de bebidas alcoólicas, armas e outros produtos para menores de 18 anos;"
"Criar  o  programa  Vizinhança  Solidária,  com  o  objetivo  de  prevenir  os  atos  de desrespeito à convivência, procurando agir coletivamente nas comunidades."
"Criação de rede de apoio para os dependentes químicos, em parceria com estados e entidades do Terceiro Setor, como instrumento de auxílio para  as  famílias  que  hoje  não  têm  informações  sobre  onde  nem  como obter ajuda. Essa rede viabilizará a execução de um programa de oferta de  local  de  tratamento  de  dependentes  de  drogas,  com  serviços  de referência aos usuários."
"Instituição  de  política  de  incentivo  e  apoio  para  oferta  de  atenção psicossocial  aos  usuários  de  álcool  e  drogas,  permitindo  ações  de promoção e prevenção, de assistência, e de inserção social para dependentes químicos e seus familiares."
"Desenvolvimento  de  um  programa  municipal  de  prevenção  ao  uso abusivo  de  álcool  e  outras  drogas,  em  parceria  com  estados,  união  e entidades do Terceiro Setor, priorizando os jovens, com ações nas áreas de cultura, lazer e esportes."
"Identificação  dos  pontos  mais  vulneráveis  de  uso  de  drogas  no Município,  garantindo  apoio  para  transformar  esses  pontos  em  áreas livres de drogas."
Apoio  a  projetos  de  educação  e  formação  profissional  em  tempo integral nas áreas de maior vulnerabilidade em relação à segurança.
Apoio total a Polícia Militar através de parceria entre estado e município.
"Implantação, em parceria com Estados de programas de prevenção a acidentes de trânsito."
"Garantir  a  permanência  da  Segurança  Pública  para  todos  os  cidadãos  e  cidadãs  s,  e igualmente  a  todos  os  que  adentrarem  no  Município  de  São  Julião  e  em  suas  respectivas Adjacências;"
Zelar pela permanência da Ordem Social em todos os Segmentos Públicos e Privados;
"Manter  comunicação  constante  com  os  profissionais  que  atuam  na  Segurança  Pública, garantindo, através destes, a permanência da Ronda Policial e todo trabalho de Segurança para manter a paz social;"
Firmar parceria com órgãos do governo estadual para a seleção de agentes para formação de uma brigada ambiental.
"Definir  como  responsabilidade  do  estado  a  segurança  e  manutenção  da ordem pública nos espaços, prédios e dos eventos que demandam à participação coletiva e condições de segurança."
Traçar  parcerias  entre  a  brigada  ambiental  e  força  policial  estadual  para rondas ostensivas em locais  considerados críticos e/ou vulneráveis.
"Garantir iluminação pública de qualidade em toda a cidade, para melhor atuação da polícia militar e mais conforto e segurança aos moradores;"
"Manutenção e ampliação de câmeras em torres de observação nas principais vias de acesso, que enviarão imagens de toda cidade em tempo real para uma central da Guarda Municipal;"
"Parceria com o Governo do Estado para controle e segurança no trânsito, por meio efetivo do uso de equipamentos de segurança;"
Aprimorar a interlocução junto aos órgãos de segurança pública com o intuito de promover a valoreização do Policial e dos demais agentes de segurança pública;
Criar no calendário municipal o dia da homenagem ao agente de segurança pública que mais tiver se destacado no ano em nosso município;
Incentivar a aproximação entre as comunidades e as políticas públicas de combate a violência e ao crime organizado.
Implementar  a  Guarda  Municipal  para  serem  agentes  de  efetivação  dos direitos de cidadania e para protegerem o patrimônio público;
Incentivar  o  fortalecimento  dos  laços  comunitários  e  de  vizinhança  para aumentar as redes informais de proteção social;
"Fortalecer a Guarda Municipal e Defesa Civil os instrumentos principais da segurança  cidadã,  em  parceria  permanente  com  a  segurança  pública  do Estado do Piauí;"
"Fortalecer  as  políticas  públicas  de  prevenção  de  combate  ao  uso  de drogas  e  álcool  ,  furtos,  roubos,  focadas  no  indivíduo,  na  família,  na  escola  e na comunidade;"
Instituir  um  programa  compartilhado  entre  governo  e  sociedade  para manutenção do espaço e da ordem pública;
"Instalação  de  câmeras  em  torres  de  observação  nas  principais  vias  de acesso, e prédios públicos que enviarão imagens de toda cidade em tempo real para uma central da Guarda Municipal"
"Criar através do projeto de lei da estrutura administrativa do município, o departamento de segurança municipal;"
Buscar parceria junto aos empresários e comerciantes locais para garantir a melhoria da segurança nos estabelecimentos comerciais;
Construir predio do GPM e casa de apio para os policiais quando em trabalho no municipio;
Assegurar a lotação e permanência do efetivo policial no município através de projeto de lei autorizando convênio com a SSPPI;
Garantir iluminação pública de qualidade em toda a cidade para uma melhor atuação da polícia militar e um maior conforto e segurança dos moradores; 
Instalação de câmeras em torres de observação nas principais vias de acesso que enviarão imagens de toda cidade em tempo real para a Policia Militar; 
Implementar convênio com o Estado para o aumento de efetivo da Polícia Militar com o reestudo do convênio de segurança e trânsito;AGRICULTURA 
Implantar Programa Municipal de Melhoramento Genético com o objetivo de auxiliar os produtores de leite de gado de corte e aumentar a produtividade e a renda; 
Implantar o Programa Propriedade Sustentável com foco na sustentabilidade financeira da propriedade com acompanhamento técnico de gestão e ferramentas presenciais e on-line disponibilizadas pelo site do município; 
Implantar programas de educação e capacitação para o fortalecimento dos agricultores transformando-os em empreendedores do agronegócio com efetivos resultados financeiros; 
Estabelecer parceria com o Sindicato Rural e juntos planejarmos a “festa do Agricultot” com estrutura promovendo um evento de qualidade e excelência. 
Incentivar pesquisas de viabilidade para inserção de novas lavouras para aproveitamento no período de ociosidade do solo; 
Melhorar a assistência técnica rural com a disponibilização de servidores municipais da área para assessorar os pequenos produtores locais; 
Cumprimento da Legislação que trata da obrigatoriedade por parte dos municípios de aquisição de gêneros da merenda escolar de produtores locais; 
Preservar o centro de abastecimento (Mercado Municipal) garantindo higiene e qualidade nos produtos oferecidos aos consumidores bem como condições de armazenamento e comercialização para os agricultores familiares. 
Projeto Cidade Guardiã Aprimorar e ampliar o monitoramento por câmeras de alta resolução e visualização noturna com monitores instalados no centro de inteligência local da Polícia Civil e Militar 
Criação da Guarda Municipal Cidadã. 
Pelotão Mirim  apoio e incentivo ao projeto social visando práticas e noções educativas  de disciplina segurança combate a violência e criminalidade. 
Promover programas para fortalecer a segurança do município em parcerias com órgãos de segurança. 
Elaborar o Plano Municipal de Segurança Pública 
Implantar sistema de vide monitoramento nas entradas e saídas da cidade bem como em ruas e avenidas do município em parcerias órgãos de segurança; 
Ampliar por meio de parceria com órgãos de segurança o efetivo de policiais no município; 
Implantar o Pelotão Mirim em parceria com a Polícia Militar; 
Implantar programa de palestras nas escolas com temas abordados pelos órgãos de segurança como o enfrentamento ao uso de drogas;● Programa Segurança Participativa: abrir o diálogo com a sociedade em busca de promover políticas públicas de segurança. 
Reforço da guarda municipal com treinamentos específicos e equipamentos modernosvisando a prevenção e o combate à criminalidade.
Criação de um centro de monitoramento integrado com câmeras de segurança em pontos estratégicos da cidade aumentando a sensação de segurança dos cidadãos. 
Ampliar a parceria com a Secretaria de Segurança Pública do Estado do Piauí;  
Firmar parceria com o Governo do Estado no Combate à criminalidade e tráfico de drogas no município; 
Atuar em parceria com o Conselho Tutelar resguardando as competências legais do órgão; 
Aumentar o efetivo policial. 
Criação da Guarda Municipal
Criação dos Programas Bombeiros Mirim
Implantação de vídeo Monitoramento
Criar para todos os carros e motos a placa de curralinhos para identificação paralela ao Detran
Garantir iluminação pública de qualidade em toda a cidade para uma melhor atuação da polícia militar e um maior conforto e segurança dos moradores;
Organização e regularização do transito municipal prevendo inclusive a criação de cargos e contratação de guarda municipal para isso deverá ser enviado proposta de lei ao legislativo;
Criação do Posto Policial no Bairro Novo Horizonte;
Instalçao de câmeras de segurança em pontos estratégios como centro comercial vias de acesso a cidade locais de maior circulação em parcerias com policias civil e militar; 
A segurança Pública é um tema muito relevante e também é de total interesse por parte desse governo visto que a garantia de ir e vir com segurança é um direito fundamental previsto pela Constituição Federal de 1988.
As propostas para avançar no desempenho da Segurança com mais eficiência no município de Barra D'Alcântara no ciclo de 2025 a 2028 são:
Iniciar o processo de implantação da Guarda Municipal para trabalhar em conjunto com o Batalhão de Polícia Militar;
Viabilizar em parceria com o Governo Estadual a instalação de câmeras de observação nas principais vias de acesso que enviarão imagens em tempo real para a Polícia Militar;
Realizar a municipalização do trânsito.
Garantir iluminação pública de qualidade em toda a cidade para uma melhor atuação da polícia militar e um maior conforto e segurança dos moradores; 
Instalar câmeras de segurança que enviarão imagens de toda cidade em tempo real para policia militar; 
Implementar convênio com o Estado para o aumento de efetivo da Policia  Militar através de  convênio com o Estado; 
Aquisição de motos para vigilância da Polícia Militar; 
Segurança nas escolas; 
Vigilância 24 horas nos bairros; 
Implantar um programa de policiamento para atuar na violência contra as mulheres;
Dar subsídio à Polícia Militar de acordo com a demanda; 
Criar projetos em parcerias com a Polícia Militar Polícia Civil Ministério Público Conselho Tutelar Assistência Social Saúde Educação etc. visando o cumprimento do Estatuto da Criança e Adolescente na proibição de venda de bebidas alcoólicas armas e outros produtos para menores de 18 anos; 
Implantação do sistema de monitoramento eletrônico no municipio de Alegrete 
Cumprir  o Estatuto da Criança e do Adolescente coibindo a de venda de bebidas alcoólicas e outros produtos para menores de 18 anos. 
Fortalecer as ações de segurança realizadas em parceria com as demais instituições de segurança existentes no município 
Segurança pública nas áreas urbanas e rural; 
Implantação de câmeras de segurança em pontos estratégicos da cidade;
Implantação de um sistema de monitoramento eletrônico no município;
Projeto Cidade Guardiã Aprimorar e ampliar o monitoramento por câmeras de alta resolução e visualização noturna com monitores instalados no centro de inteligência local da Polícia Civil e Militar 
Criação da Guarda Municipal Cidadã. 
Pelotão Mirim  apoio e incentivo ao projeto social visando práticas e noções educativas  de disciplina segurança combate a violência e criminalidade. 
Promover programas para fortalecer a segurança do município em parcerias com órgãos de segurança.
Criação da Guarda Municipal; 
Implantação de vigilância comunitária nas localidades mais populosas; 
Apoio de intensificação juntos as polícias (civil e militar) para combate a furtos e roubo. 
Algumas ideias para área de segurança; 
Assegurar nas escolas municipais: Palestras sobre entorpecentes; 
Fazer cumprir a Lei que proíbe venda de bebidas alcoólicas para menores de 18 anos; 
Proibir entrada de menores de 18 anos em Casas de Shows;  
Criar Políticas Públicas na Área do Esporte para crianças e adolescentes; 
Em parceira com o governo buscar recursos para a construção de um novo prédio de uma delegacia bem como cobrar o aparelhamento da Delegacia de Polícia Civil de Prata do Piauí; 
Fazer parceria com o Conselho Tutelar para acompanhamento familiar de alguns jovens em situação de risco; 
Criar um canal de ligação com a população para denunciar qualquer tipo de violência sendo doméstica como de outra natureza podendo ser através de um numero que mantenha sigilo do denunciante. 
Policiamento ostensivo com canal de ligação direta 24horas. 
Incentivar a recolocação de pelotão mirim visando a atenção básica à criança e ao adolescente. 
Políticas de prevenção ao crime que tenham como público alvo principalmente as crianças e os adolescentes. Algumas destas ações podem ser: 
Programas de educação nas escolas que trabalhem na elaboração de medidas que visem a redução das ações violentas; 
Criação de programas de profissionalização e lazer com o objetivo de ocupar os jovens no período extraclasse evitando dessa forma o seu envolvimento com atividades ilícitas; 
Programas direcionados aos menores infratores para diminuir a chance de eles cometerem um novo crime
Ampliação e modernização da guarda municipal. 
Defender a criação do Consórcio Intermunicipal de Segurança Pública. 
Implantar o Conselho Municipal de Segurança Pública. 
Instituir o Fundo Municipal de Segurança Pública. 
Promover a transversalidade da política municipal de segurança pública junto às demais secretarias.• Providenciar a adesão do município ao Programa Nacional de Segurança Pública com Cidadania (PRONASCI) para que este esteja apto a captar recursos do governo federal.  
Providenciar o credenciamento do Município junto ao Sistema INFOSEG (sistema que reúne informações das justiças federal e estadual dos DETRANS etc). 
Implantar a unidade de Defesa Civil e elaborar o Plano de Emergência do Município. 
Instituir uma Brigada de Incêndio Municipal eficiente. 
Implantar o Sistema de Vídeo Monitoramento por Câmeras no Município. 
Articular através da mídia local uma campanha educativa para o trânsito. Formar (educação para o trânsito) uma turma de educadores da rede municipal de ensino de diferentes escolas. Os professores se tornarão multiplicadores do debate nas escolas trabalhando a transversalidade da temática com os estudantes utilizando as linguagens tecnológica e cênica. 
Implantar projeto de sinalização de vias. 
Buscar junto ao Governo do Estado o acesso à CNH Social. 
Fazer um levantamento das vias onde seja necessário instalar redutores de velocidade (lombadas/tartarugas) para diminuir as possibilidades de acidentes. 
Criar programa municipal que trata sobre a Violência Doméstica e de Gênero bem como sobre a Homofobia e racismo inibindo as causas socioculturais desse tipo deviolência e ao mesmo tempo proporcionando um espaço de atendimento (jurídico-psicossocial) para as vítimas como as casas de passagem. 
Manter e ampliar as estruturas do Conselho Tutelar. 
Fazer uma campanha de conscientização sobre a proibição da venda de bebidas alcoólicas para menores de 18 e intensificar a fiscalização nos estabelecimentos visando coibir esse ilícito. 
Criar um Plano Integrado de Enfrentamento ao Crack e Drogas Afins que proponha: a integração articulação e ampliação das ações de saúde e assistência social; segurança pública; educação desporto cultura e direitos humanos; prevenção do uso tratamento e reinserção social de usuários de drogas contemplando a participação dos familiares e a atenção ao público vulnerável. 
Instituir o Programa Municipal de Disseminação da Cultura de Paz na Escola. 
Desenvolver no ambiente escolar ações de prevenção à violência e ao uso de drogas. 
Promover palestras escolares envolvendo diretores professores pais alunos e Agentes de Segurança Pública para discutir os problemas enfrentados pela escola. 
Realizar pesquisas para identificar situações de bullying nas escolas para que se possam direcionar as ações de forma mais intensiva naquelas com maior índice. 
Promover Audiências Públicas para discutir e buscar soluções para a problemáticarelacionada à Segurança Pública. 
Instituir o Olho da Comunidade – Cidadãos usando Whatsapp para denunciar atos suspeitos e/ou criminosos. 
