Ampliar e Fortalecer  as ações Intersetoriais e parcerias com instituições públicas e privadas;
Criar o Centro de Formação para os profissionais da educação;
Implementar o Núcleo de atendimento especializado da pessoa com deficiência de Domingos Mourão;
Implementar reajustes superiores a inflação e de forma diferenciada para categoria do magistério;
Implantar esportes olímpicos nas escolas como o judô;
Entregar kit de irrigação para cada escola da rede municipal para que sejam ampliadas as ações e projetos de hortas na escola;
Perfurar poços tubulares nas escolas e implantar energia solar;
Implementar o preparatório municipal para o ENEM;
Ofertar aos estudantes universitários Casa de Apoio ao estudante nos municípios de Piripiri e Pedro II.
"Ampliar as turmas de Robótica, aulas de Informática, Educação Financeira, Empreendedorismo, através do Programa Avança Educação;"
"Ampliar o acesso e valorizar o ensino profissionalizante, buscando incentivar a melhoria e expansão do ensino técnico e de serviços de assistência técnica e extensão rural;"
"Promover a educação das relações étnico raciais, por meio da valorização da diversidade etnicorracional e cultural;"
"Reconhecer a educação ambiental como processo continuado, permanente, formal e não formal, crítico, participativo e focado na formação de uma cidadania ativa em favor da sustentabilidade social."
"Promover políticas ativas de erradicação do analfabetismo entre as mulheres e os homens jovens, adultos e idosos."
"Implantar o Programa Alfabetiza Domingos Mourão tendo como meta a alfabetização de 100% das crianças e a redução do analfabetismo de jovens, adultos e idosos visando a elevação da escolaridade da população;"
Ampliar as políticas de bonificações de alunos e respectivos professores com maior número de medalhas e certificados nas Olímpiadas externas.
Aquisição de mobiliários e equipamentos de informática;
Criar Centros Municipais de Educação Infantil – CMEIS com infraestrutura adequada ao atendimento das crianças da Educação Infanti em Tempo Integral (Creche e Pré – Escola);
Melhorar a Ampliar a Frota de Transporte Escolar garantindo conforto e segurança aos estudantes;
Melhorar a estrutura das Salas de Atendimento Educacional Especializado e ampliar a formação para Gestores e professores com foco na temática Educação Inclusiva;
Criar o Pré- Enem Municipal com preparação cognitiva e emocional com acompanhamento de Professores e Psicólogo.
Buscar junto ao Governo Estadual mais oferta de Cursos na Universidade Aberta;
Erradicar as turmas multisseriadas.
"Construir, Monitorar e Implementar o Novo Plano Municipal de Educação."
Adquirir uma caminhonete e uma moto para Secretaria de Educação;
